duration,protocol,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,dst_host_same_srv_rate,label
8.770192961360237,udp,839.0,174.0,0,0,0,0,0,1,0,29,20,0.7624440825768541,normal
10.144505586463506,tcp,493.0,445.0,0,0,0,0,0,1,0,12,21,0.5167439629273176,normal
5.586476170576106,tcp,377.0,389.0,0,0,0,0,0,1,0,26,18,0.7649034157498016,normal
3.4039269818286133,udp,370.0,299.0,0,0,0,0,0,1,0,31,17,0.7133123790168272,normal
4.4459002478726415,tcp,18.0,400.0,0,0,0,1,0,1,0,30,20,0.5216845383815649,normal
2.473339890833022,tcp,212.0,80.0,0,0,0,1,0,0,0,30,42,0.3993603087316375,probe
0.06555287225413764,icmp,52411.0,74.0,0,0,0,0,0,0,0,506,375,0.936461488958143,dos
0.21412512360281927,tcp,25516.0,98.0,0,1,0,0,0,0,0,504,512,0.9457172414155809,dos
8.587232686125622,tcp,50.0,7.0,0,0,0,0,0,1,0,29,14,0.5499079202646019,normal
0.1431434896007456,tcp,56188.0,147.0,0,0,0,0,0,0,0,295,512,0.7874926105942287,dos
3.1274377518461427,tcp,599.0,125.0,0,0,0,2,0,1,0,19,21,0.5768790554646462,normal
0.30197904839721607,tcp,61839.0,53.0,0,0,0,0,0,0,0,358,512,1.0,dos
5.707855648761773,tcp,203.0,600.0,0,0,0,0,0,1,0,21,24,0.3209200820352749,normal
3.4374898845013195,tcp,619.0,513.0,0,0,0,1,0,1,0,16,20,0.7760105252093934,normal
,udp,446.0,417.0,0,0,0,0,0,1,0,21,30,0.22397250795890855,normal
6.519848834348599,udp,759.0,58.0,0,0,0,1,0,1,0,17,18,0.6046879851273461,normal
9.903629559409119,tcp,207.0,278.0,0,0,0,2,0,1,0,11,7,0.4551457194459177,normal
4.6843890514130475,tcp,845.0,356.0,0,0,0,0,0,1,0,25,16,0.39257795705086174,normal
4.896756711648593,tcp,952.0,371.0,0,0,0,0,0,0,0,7,26,0.49796996053986564,normal
8.818630864948776,udp,534.0,628.0,0,0,0,1,0,1,0,20,30,0.44250333079802484,normal
3.6270853542547616,tcp,621.0,798.0,0,0,0,0,0,1,0,18,29,0.7091260348834296,normal
0.6756469672378191,icmp,294.0,196.0,0,0,0,1,0,0,0,95,58,0.09396440010024826,probe
5.625622439147406,tcp,192.0,293.0,0,0,0,2,1,1,0,33,18,0.39822742519509047,normal
7.690437562719787,udp,354.0,642.0,0,0,0,1,0,0,0,8,17,0.5549400283500896,normal
5.902617837999213,icmp,555.0,282.0,0,0,0,0,0,0,0,16,29,0.3735876041119737,normal
4.757460856131885,tcp,1108.0,124.0,0,0,0,1,0,1,0,18,21,0.521542576018355,normal
2.2064265074606446,tcp,423.0,18.0,0,0,0,4,1,0,0,11,9,0.41938970445283263,r2l
4.854076886829067,tcp,991.0,74.0,0,0,0,2,0,1,0,24,23,0.37657361158822233,normal
0.4849732389474505,tcp,44203.0,80.0,0,0,0,0,0,0,0,495,321,0.7779004346807866,dos
1.9147072961519465,udp,489.0,364.0,0,0,0,0,0,1,0,15,13,0.32915279772203787,normal
4.388132065491821,tcp,865.0,81.0,0,0,0,1,0,1,0,13,10,0.36192350537346074,normal
4.031288169604098,tcp,1106.0,229.0,0,0,0,0,0,1,0,7,19,0.6507299591263418,normal
1.3022954293622546,icmp,250.0,43.0,0,0,0,0,0,0,0,94,51,0.35921251120639996,probe
5.619807511297514,icmp,849.0,374.0,0,0,0,0,0,1,0,16,20,0.41651187416089264,normal
6.108263103140019,tcp,223.0,229.0,0,0,0,0,0,1,0,31,11,0.3151194300728706,normal
6.0820672619835925,icmp,341.0,601.0,0,0,0,0,0,1,0,27,19,0.44525338034119666,normal
2.5579755909621875,tcp,94.0,433.0,0,0,0,0,0,0,0,18,15,0.4689515476571882,normal
0.8850407641657929,tcp,345.0,720.0,0,0,0,0,0,1,0,19,12,0.2468028700997867,normal
5.655971091326821,tcp,669.0,309.0,0,0,0,0,0,0,0,14,12,0.5785719689067577,normal
3.7352023962933703,tcp,563.0,828.0,0,0,0,0,0,1,0,18,24,0.3984867501671159,normal
0.5757468569530179,tcp,101813.0,100.0,0,0,0,1,0,0,0,430,512,0.8106301640521612,dos
3.884509696014946,tcp,446.0,110.0,0,0,0,1,0,1,0,77,52,0.36333100196970425,probe
9.9767244859901,tcp,459.0,881.0,0,0,0,1,0,0,0,24,29,0.6133091389832872,normal
2.6497227474132172,udp,296.0,34.0,0,0,0,0,0,1,0,31,19,0.2804021947062109,normal
6.423422716855233,tcp,848.0,289.0,0,0,0,0,0,0,0,15,24,0.41281394949660055,normal
0.4306428775877226,icmp,87926.0,16.0,0,0,0,0,0,0,0,258,446,0.8239053165071557,dos
6.895885583861006,tcp,632.0,32.0,0,0,0,0,0,1,0,18,17,0.30068790886156704,normal
0.2468403083709212,tcp,71166.0,3.0,0,1,0,0,0,0,0,508,512,1.0,dos
0.49187473544479887,tcp,66474.0,130.0,0,0,0,0,0,0,0,512,512,1.0,dos
0.3000712479549784,tcp,20337.0,33.0,0,0,0,2,0,0,0,512,512,0.870925982588638,dos
5.320265312338599,tcp,134.0,349.0,0,0,0,2,0,0,0,11,11,0.4850944716622455,normal
0.4621665482228565,icmp,193.0,216.0,0,0,0,3,0,0,0,86,53,0.602310174408974,probe
6.611912423932472,tcp,439.0,492.0,0,0,0,1,0,1,0,31,15,0.3874018133650987,normal
4.348970716068973,tcp,583.0,482.0,0,0,0,0,0,0,0,22,18,0.3693276033811693,normal
6.161947155251313,udp,460.0,642.0,0,0,0,1,0,1,0,13,19,0.6149474422683501,normal
5.587784249511546,udp,10.0,721.0,0,0,0,0,0,0,0,10,25,0.38090466538520895,normal
0.3271404864995656,tcp,13365.0,37.0,0,0,0,0,0,0,0,470,512,0.9578170202351932,dos
0.29314296412999735,icmp,72122.0,124.0,0,0,0,0,0,0,0,512,442,0.8173326541737528,dos
6.966499336651135,tcp,301.0,345.0,0,0,0,0,0,1,0,19,7,0.45660320428279627,normal
7.204429852459736,tcp,1291.0,46.0,0,0,0,4,0,1,0,11,12,0.31356877053805754,r2l
1.3620064513675416,udp,332.0,97.0,0,0,0,0,0,1,0,12,25,0.2907627422513587,normal
6.422389015934835,tcp,226.0,293.0,0,0,0,0,0,1,0,32,13,0.7540269988321294,normal
2.9774861877209036,udp,218.0,315.0,0,0,0,0,0,1,0,7,20,0.5840969459078685,normal
0.6757381573178602,udp,322.0,257.0,0,0,0,1,0,0,0,70,46,0.3013415483809135,probe
2.444391664643504,udp,428.0,168.0,0,0,0,1,0,1,0,13,24,0.36047056818753626,normal
5.708330948392303,udp,690.0,77.0,0,0,0,0,0,1,0,18,15,0.23964794141133838,normal
4.758702992262875,tcp,730.0,398.0,0,0,0,1,0,1,0,19,22,0.6724354761015316,normal
0.7960981780370844,tcp,951.0,29.0,0,0,0,10,1,0,5,12,7,0.2849594717072666,u2r
1.6163440569473304,tcp,296.0,139.0,0,0,0,1,0,0,0,44,29,0.04444021445585128,probe
0.4753846837462147,icmp,50429.0,133.0,0,1,0,0,0,1,0,495,393,1.0,dos
1.5487043290666211,udp,363.0,142.0,0,0,0,1,0,1,0,38,40,0.42057579360353214,probe
1.8345234465724074,icmp,298.0,117.0,0,0,0,1,0,0,0,38,47,0.6681065534234221,probe
,tcp,786.0,368.0,0,0,0,0,0,1,0,18,19,0.914970608583464,normal
6.98872314551134,tcp,218.0,569.0,0,0,0,1,0,1,0,22,16,0.5940087770349358,normal
0.45326266314775665,icmp,57897.0,42.0,0,0,0,0,0,0,0,512,452,1.0,dos
0.11588304150805545,icmp,5050.0,136.0,0,1,0,0,0,0,0,512,310,1.0,dos
9.333807596105277,tcp,920.0,199.0,0,0,0,0,0,1,0,19,8,0.566342267795875,normal
6.591001088569822,tcp,313.0,520.0,0,0,0,0,0,0,0,21,11,0.40637230675302927,normal
0.6692214621036224,icmp,35458.0,22.0,0,2,0,0,0,0,0,434,290,1.0,dos
3.0441849230642903,udp,89.0,508.0,0,0,0,1,0,1,0,14,26,0.5652487415310462,normal
0.23654939435108968,udp,195.0,142.0,0,0,0,0,0,1,0,58,45,0.37994096525654864,probe
5.018046141812941,tcp,419.0,419.0,0,0,0,1,0,0,0,18,22,0.6322629619338098,normal
4.311569175607097,tcp,1046.0,591.0,0,0,0,1,0,0,0,15,19,0.4989318834745213,normal
0.3980495975422232,tcp,75777.0,58.0,0,0,0,0,0,0,0,512,411,0.7287285428786477,dos
7.687320861465889,tcp,345.0,394.0,0,0,0,0,0,0,0,16,16,0.39624266191341784,normal
4.781764637801257,tcp,0.0,460.0,0,0,0,1,0,1,0,8,8,0.5048556255498274,normal
4.398229885468186,udp,185.0,340.0,0,0,0,1,0,1,0,24,14,0.5232379967446164,normal
2.5227198195161273,tcp,76.0,203.0,0,0,0,1,0,0,0,97,31,0.45859502605215174,probe
4.359178335768756,udp,100.0,465.0,0,0,0,0,0,1,0,20,8,0.515139212227009,normal
4.150044747758031,tcp,604.0,284.0,0,0,0,0,0,1,0,20,21,0.6427271010912644,normal
0.4555702408012929,tcp,45651.0,163.0,0,1,0,0,0,0,0,461,454,1.0,dos
13.03911142761429,tcp,1515.0,64.0,0,0,0,8,0,1,0,13,13,0.47913486366659885,r2l
7.709915609657735,tcp,215.0,231.0,0,0,0,0,0,1,0,18,24,0.21247994328915248,normal
4.579425718186187,tcp,545.0,229.0,0,0,0,1,0,1,0,20,28,0.6041003078371847,normal
0.34947246938295784,udp,73.0,356.0,0,0,0,0,0,0,0,18,24,0.768014538962386,normal
4.62948478401788,udp,473.0,489.0,0,0,0,0,0,1,0,8,19,0.5960099412251552,normal
3.1050499683073784,udp,749.0,42.0,0,0,0,1,0,1,0,13,17,0.4676826847800311,normal
0.2805412471484118,icmp,39037.0,59.0,0,2,0,0,0,0,0,512,412,1.0,dos
3.322272768205978,udp,633.0,284.0,0,0,0,0,0,1,0,13,24,0.7708933961886357,normal
4.948150361335995,tcp,93.0,112.0,0,0,0,1,0,1,0,14,12,0.6697656350437059,normal
0.14410865561526534,icmp,11712.0,48.0,0,0,0,0,0,0,0,512,485,0.6081624839809741,dos
1.7982064082040532,tcp,598.0,427.0,0,0,0,0,0,0,0,9,18,0.6562313051506324,normal
8.05672870642723,tcp,814.0,302.0,0,0,0,0,0,0,0,13,18,0.590651916087221,normal
0.15455135799485198,icmp,42852.0,79.0,0,0,0,0,0,0,0,512,245,0.849691580062434,dos
0.300049743788453,icmp,114356.0,31.0,0,0,0,0,0,0,0,377,486,1.0,dos
0.4431772269904253,tcp,6698.0,89.0,0,0,0,0,0,0,0,478,454,0.7402562304097621,dos
7.285760315573931,icmp,296.0,99.0,0,0,0,1,0,1,0,3,24,0.6357390867228522,normal
6.987120512288378,tcp,542.0,691.0,0,0,0,0,0,1,0,25,23,0.636504722797867,normal
2.3028665145015355,udp,255.0,280.0,0,0,0,0,0,0,0,101,30,0.3519879646070486,probe
6.810008271342124,icmp,324.0,305.0,0,0,0,2,0,0,0,19,23,0.6079161298062343,normal
8.432720331515386,tcp,182.0,175.0,0,0,0,0,0,0,0,12,14,0.8404263248726274,normal
6.062556484988433,udp,686.0,570.0,0,0,0,0,0,0,0,29,15,0.54690207339922,normal
0.02441964797787244,icmp,53997.0,129.0,0,0,0,0,0,0,0,512,501,0.930521660578352,dos
5.885867175399613,tcp,1189.0,96.0,0,0,0,8,3,0,1,22,11,0.3197967196142245,r2l
6.740925179305219,icmp,649.0,828.0,0,0,0,1,0,1,0,24,11,0.3899251140694303,normal
1.3729040662905958,udp,183.0,2.0,0,0,0,1,0,1,0,82,46,0.4141015565231846,probe
9.05026534864661,tcp,458.0,631.0,0,0,0,1,0,1,0,17,16,0.37281042394282016,normal
4.842050429583921,tcp,447.0,355.0,0,0,0,1,0,1,0,27,14,0.5078148734420561,normal
0.31278731570391544,tcp,25368.0,127.0,0,0,0,1,0,0,0,475,327,1.0,dos
7.811860497254338,tcp,223.0,555.0,0,0,0,0,0,1,0,1,19,0.5570607315669565,normal
4.542875256726768,tcp,342.0,547.0,0,0,0,0,0,0,0,19,22,0.33382591202715395,normal
5.440692589320465,tcp,509.0,600.0,0,0,0,0,0,0,0,18,10,0.520387819538726,normal
11.596493935996449,tcp,184.0,35.0,0,0,0,3,1,1,2,11,6,0.4524009670296202,r2l
1.3193234604157844,udp,783.0,209.0,0,0,0,0,0,1,0,24,12,0.4457899212098084,normal
1.7147018376124503,icmp,202.0,239.0,0,0,0,0,0,0,0,63,45,0.4811551114206456,probe
0.424372994306868,tcp,18047.0,56.0,0,0,0,0,0,0,0,512,512,0.8428568664047484,dos
,tcp,984.0,772.0,0,0,0,1,0,0,0,5,18,0.7590310022108644,normal
0.520100071811622,udp,51253.0,,0,3,0,0,0,0,0,341,275,0.9393476301043394,dos
1.0601916045327044,tcp,99.0,323.0,0,0,0,1,0,0,0,18,17,0.6910431690547197,normal
0.7749955801346671,tcp,971.0,361.0,0,0,0,1,0,1,0,7,8,0.634872402452082,normal
0.41545297749340765,tcp,90646.0,22.0,0,2,0,0,0,0,0,353,512,1.0,dos
0.4298710822399162,icmp,22736.0,23.0,0,0,0,0,0,0,0,512,512,1.0,dos
4.516874982920417,tcp,403.0,582.0,0,0,0,1,0,1,0,17,6,0.5944968961098015,normal
6.0009860001143105,udp,362.0,55.0,0,0,0,0,0,1,0,28,9,0.5180422321692053,normal
0.411781046644711,icmp,6684.0,225.0,0,1,0,0,0,0,0,512,378,0.7857504109031255,dos
1.1861367941482537,udp,238.0,142.0,0,0,0,1,0,0,0,49,32,0.21232160878460338,probe
0.1939727437426051,tcp,75354.0,48.0,0,0,0,0,0,0,0,512,487,0.8298724886034423,dos
5.474315447996592,tcp,697.0,484.0,0,0,0,0,0,1,0,23,26,0.3444956448545684,normal
7.2602223997343,icmp,509.0,92.0,0,0,0,1,0,1,0,21,18,0.456655803356135,normal
2.085107684105038,tcp,782.0,333.0,0,0,0,1,0,0,0,25,12,0.44518517722334694,normal
0.2703078552097471,tcp,15939.0,89.0,0,0,0,0,0,0,0,353,30,1.0,dos
1.7557633682955613,icmp,418.0,55.0,0,0,0,1,0,1,0,85,53,0.5253180107587533,probe
6.044897762606911,udp,268.0,273.0,0,0,0,0,0,1,0,15,15,0.36203350740529594,normal
4.978254074977914,udp,301.0,705.0,0,0,0,1,0,1,0,24,22,0.2887079272225368,normal
3.6352910404928513,tcp,327.0,436.0,0,0,0,0,0,1,0,12,18,0.4553164837088616,normal
0.48728486711361085,tcp,30555.0,119.0,0,1,0,0,0,0,0,512,451,0.994509229242847,dos
0.219111377756877,icmp,44218.0,60.0,0,1,0,0,0,0,0,512,399,0.6473641999383999,dos
4.269759092446366,tcp,430.0,135.0,0,0,0,0,0,0,0,18,20,0.869416427019811,normal
1.0212559102009413,tcp,538.0,351.0,0,0,0,0,0,1,0,27,22,0.6047577735695486,normal
3.215935307885262,tcp,254.0,91.0,0,0,0,0,0,1,0,16,23,0.5140502260880072,normal
6.290190190847625,tcp,549.0,180.0,0,0,0,0,0,1,0,12,20,0.367852698106729,normal
0.34809029345322895,tcp,17287.0,37.0,0,0,0,0,0,0,0,512,480,1.0,dos
6.498792475164405,udp,719.0,,0,0,0,0,0,1,0,19,22,0.4649195329378481,normal
6.377455714864176,tcp,716.0,529.0,0,0,0,1,0,1,0,26,13,0.3079202559661991,normal
4.087714036295154,tcp,199.0,140.0,0,0,0,2,1,0,0,59,51,0.32694756617985665,probe
3.130352931382725,icmp,305.0,276.0,0,0,0,0,0,1,0,25,12,0.6154087304590331,normal
0.9514406414130292,icmp,593.0,534.0,0,0,0,1,0,1,0,20,21,0.5936337661375536,normal
2.3736175098211905,tcp,233.0,71.0,0,0,0,0,0,1,0,25,22,0.7302148010829176,normal
3.2408704104210218,udp,510.0,131.0,0,0,0,0,0,1,0,15,18,0.46697906888669327,normal
2.5641826584577228,tcp,454.0,623.0,0,0,0,0,0,1,0,17,19,0.45828540354976127,normal
5.234152119112135,tcp,1288.0,856.0,0,0,0,0,0,0,0,20,19,0.5187938908428584,normal
8.131637263892554,tcp,131.0,536.0,0,0,0,0,0,1,0,27,16,0.45539151986289705,normal
8.849147682424787,tcp,300.0,494.0,0,0,0,0,0,1,0,22,14,0.60315582450664,normal
6.260771254616511,udp,308.0,283.0,0,0,0,1,0,1,0,11,19,0.43041215718324966,normal
0.6211908323181023,icmp,1465.0,72.0,0,0,0,0,0,0,0,372,487,0.8175545710732576,dos
4.109067358583952,tcp,281.0,445.0,0,0,0,0,0,1,0,19,19,0.5549905970557643,normal
0.9187023949939341,tcp,110.0,674.0,0,0,0,0,0,1,0,15,21,0.5968276445006662,normal
